PURCHASE_ORDER,PO_ITEM,PO_DATE,COMPANY_CODE,PLANT,PURCHASING_ORG,SUPPLIER,MATERIAL,ORDER_QTY,ORDER_UOM,LOCAL_CURRENCY,UNIT_PRICE_LOCAL,INFO_UNIT_PRICE,INFO_RECORD_VALID_FLAG,PRICE_COMPLIANCE_FLAG,PRICE_LEAKAGE_VALUE,REFERENCE_ITEM_VALUE,PREVIOUS_UNIT_PRICE,HIST_AVG_UNIT_PRICE,HIST_PRICE_DEVIATION_PCT,CROSS_SUPPLIER_6M_AVG_PRICE,CROSS_SUPPLIER_6M_MIN_PRICE,CROSS_SUPPLIER_6M_MAX_PRICE,CROSS_SUPPLIER_6M_SUPPLIER_COUNT,CROSS_SUPPLIER_6M_DEVIATION_PCT,ML_ANOMALY_SCORE,ML_ANOMALY_FLAG,ML_RISK_LEVEL,ML_ANOMALY_REASON,MODEL_NAME,MODEL_VERSION,ANOMALY_THRESHOLD,SCORING_TIMESTAMP
4502002265,00040,2026-09-07,2000,IN01,P200,V00029,MAT00028,80,EA,INR,30534.01,31124.0700000000000,1,1,0.00,2489925.60,46281.67,30402.00,0.43,30412.01,17039.47,34188.05,3,0.4,1.9519960194247372,1,MEDIUM,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002295,00020,2026-10-06,1000,DE02,P100,V00005,MAT00026,100,EA,EUR,119.65,121.0200000000000,1,1,0.00,12102.00,90.91,110.52,8.26,114.44,105.50,126.76,3,4.55,1.9512499868731847,1,MEDIUM,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002362,00020,2026-12-08,1000,DE01,P100,V00036,MAT00008,25,EA,EUR,77.98,77.8900000000000,1,1,0.00,1947.25,116.78,81.54,-4.37,77.60,70.45,82.42,3,0.49,1.9505414668401777,1,MEDIUM,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002351,00060,2026-11-09,3000,US01,P300,V00022,MAT00006,10,EA,USD,369.44,377.7600000000000,1,1,0.00,3777.60,555.57,380.39,-2.88,379.48,335.92,449.55,3,-2.65,1.9500136882815204,1,MEDIUM,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002193,00030,2026-07-03,3000,US01,P300,V00028,MAT00015,25,EA,USD,483.39,486.1100000000000,1,1,0.00,12152.75,474.77,451.39,7.09,422.79,406.55,429.60,3,14.33,1.9477714141195772,1,MEDIUM,Unusual combination of price indicators,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002343,00040,2026-11-09,2000,IN01,P200,V00027,MAT00016,8,EA,INR,14240.51,13920.7900000000000,1,1,0.00,111366.32,20614.27,13447.07,5.9,16263.17,14097.41,20420.20,3,-12.44,1.943939388859186,1,MEDIUM,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002202,00020,2026-08-04,1000,DE01,P100,V00036,MAT00008,75,EA,EUR,116.78,77.8900000000000,1,0,2916.75,5841.75,78.17,78.83,48.14,77.48,69.16,83.86,3,50.72,1.941877222319364,1,MEDIUM,Large deviation from alternative suppliers,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002234,00060,2026-08-04,3000,US01,P300,V00021,MAT00024,15,EA,USD,371.68,378.5500000000000,1,1,0.00,5678.25,549.90,363.74,2.18,401.59,342.30,432.27,3,-7.45,1.9071961450510844,1,MEDIUM,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002273,00010,2026-09-07,3000,US01,P300,V00022,MAT00013,20,EA,USD,318.96,254.8400000000000,1,0,1282.40,5096.80,254.29,247.93,28.65,231.80,217.55,245.79,3,37.6,1.9065476283577272,1,MEDIUM,Large deviation from alternative suppliers,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002375,00010,2026-12-08,1000,DE02,P100,V00009,MAT00025,48,EA,EUR,343.06,311.8200000000000,1,0,1499.52,14967.36,319.40,291.04,17.87,303.34,289.23,328.41,3,13.09,1.9021768933823504,1,MEDIUM,PO price outside Info Record tolerance,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002239,00030,2026-08-04,3000,US01,P300,V00047,MAT00051,50,EA,USD,453.76,308.6700000000000,1,0,7254.50,15433.50,313.69,298.83,51.85,325.87,308.95,340.01,3,39.25,1.898903816125154,1,MEDIUM,Large deviation from alternative suppliers,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002343,00050,2026-11-09,2000,IN01,P200,V00037,MAT00017,40,EA,INR,9875.05,9732.0000000000000,1,1,0.00,389280.00,13137.40,9198.66,7.35,8799.90,8543.31,9367.76,3,12.22,1.8880201050297225,1,MEDIUM,Unusual combination of price indicators,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002333,00050,2026-11-09,1000,DE02,P100,V00026,MAT00017,8,EA,EUR,122.69,99.1400000000000,1,0,188.40,793.12,98.72,92.80,32.21,103.17,96.55,110.13,3,18.92,1.887792493914663,1,MEDIUM,Large deviation from supplier historical price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002179,00050,2026-07-03,1000,DE02,P100,V00038,MAT00053,25,EA,EUR,158.81,158.3400000000000,1,1,0.00,3958.50,155.35,147.39,7.75,142.75,138.49,144.50,3,11.25,1.8819811850274937,1,MEDIUM,Unusual combination of price indicators,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002269,00020,2026-09-07,2000,IN01,P200,V00033,MAT00050,10,EA,INR,37522.39,38017.1300000000000,1,1,0.00,380171.30,37319.87,36325.77,3.29,54025.86,37117.66,116035.82,3,-30.55,1.8767812940415696,1,MEDIUM,Large deviation from alternative suppliers,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002269,00010,2026-09-07,2000,IN01,P200,V00023,MAT00049,5,EA,INR,36569.27,36225.0200000000000,1,1,0.00,181125.10,51989.91,36067.47,1.39,42284.97,35836.53,56569.80,3,-13.52,1.8744878980023327,1,MEDIUM,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002301,00050,2026-10-06,2000,IN01,P200,V00042,MAT00005,8,EA,INR,49324.84,34708.8300000000000,1,0,116928.08,277670.64,34104.72,32344.44,52.5,39244.41,34438.19,52931.53,3,25.69,1.8697535403648602,1,MEDIUM,Large deviation from alternative suppliers,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002399,00030,2026-12-08,3000,US01,P300,V00047,MAT00051,8,EA,USD,308.47,308.6700000000000,1,1,0.00,2469.36,453.76,309.89,-0.46,321.53,301.68,334.79,3,-4.06,1.8624611499558548,1,MEDIUM,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002374,00030,2026-12-08,1000,DE02,P100,V00045,MAT00021,15,EA,EUR,434.77,431.3900000000000,1,1,0.00,6470.85,422.94,433.06,0.39,621.14,407.93,1107.67,3,-30.0,1.8591860161796983,1,MEDIUM,Large deviation from alternative suppliers,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002262,00050,2026-09-07,2000,IN01,P200,V00019,MAT00011,48,EA,INR,40396.16,36108.5100000000000,1,0,205807.20,1733208.48,36752.08,34205.38,18.1,37089.04,34457.58,38045.81,3,8.92,1.8569505376146942,1,MEDIUM,PO price outside Info Record tolerance,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002353,00060,2026-11-09,3000,US01,P300,V00010,MAT00018,49,EA,USD,210.45,191.0200000000000,1,0,952.07,9359.98,190.31,194.76,8.06,177.58,165.22,189.88,3,18.51,1.8382076063068766,1,MEDIUM,PO price outside Info Record tolerance,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002274,00040,2026-09-07,3000,US01,P300,V00008,MAT00022,15,EA,USD,391.46,389.6600000000000,1,1,0.00,5844.90,565.12,369.54,5.93,421.48,387.52,451.70,3,-7.12,1.835725367569555,1,MEDIUM,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002257,00020,2026-09-07,1000,DE02,P100,V00034,MAT00038,20,EA,EUR,219.68,216.2700000000000,1,1,0.00,4325.40,315.39,228.23,-3.75,210.25,187.51,244.99,3,4.49,1.8237543909135476,1,MEDIUM,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002291,00050,2026-10-06,1000,DE02,P100,V00031,MAT00005,75,EA,EUR,371.45,379.7200000000000,1,1,0.00,28479.00,513.71,366.50,1.35,437.66,384.24,597.81,3,-15.13,1.8223189782612188,1,MEDIUM,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002382,00030,2026-12-08,2000,IN01,P200,V00020,MAT00009,5,EA,INR,19443.98,12662.8700000000000,1,0,33905.55,63314.35,12686.93,12167.13,59.81,11382.17,11024.55,11729.40,3,70.83,1.8016504636714679,1,MEDIUM,Large deviation from alternative suppliers,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002353,00030,2026-11-09,3000,US01,P300,V00028,MAT00015,25,EA,USD,477.74,486.1100000000000,1,1,0.00,12152.75,483.39,453.68,5.3,423.40,409.57,429.69,3,12.83,1.8016033778814091,1,MEDIUM,Unusual combination of price indicators,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002177,00040,2026-07-03,1000,DE02,P100,V00040,MAT00040,75,EA,EUR,283.01,288.3600000000000,1,1,0.00,21627.00,385.95,276.61,2.31,249.95,186.31,269.30,3,13.23,1.7978167190718322,1,MEDIUM,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002307,00050,2026-10-06,2000,IN01,P200,V00006,MAT00041,75,EA,INR,49321.16,33627.7600000000000,1,0,1177005.00,2522082.00,33152.43,31350.78,57.32,35116.03,33047.31,37590.51,3,40.45,1.7970438269720568,1,MEDIUM,Large deviation from alternative suppliers,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002259,00020,2026-09-07,1000,DE02,P100,V00022,MAT00050,75,EA,EUR,582.08,455.8100000000000,1,0,9470.25,34185.75,450.14,435.27,33.73,407.94,257.93,463.77,3,42.69,1.790631479912458,1,MEDIUM,Large deviation from alternative suppliers,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002232,00020,2026-08-04,3000,US01,P300,V00021,MAT00008,100,EA,USD,82.18,83.2100000000000,1,1,0.00,8321.00,117.87,85.69,-4.1,83.59,75.33,90.54,3,-1.69,1.7809520934039467,1,MEDIUM,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002243,00060,2026-09-07,1000,DE01,P100,V00011,MAT00018,40,EA,EUR,177.03,172.8100000000000,0,0,0.00,0.00,255.01,167.86,5.46,178.16,173.66,181.61,3,-0.63,1.7771543459851094,1,MEDIUM,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002362,00010,2026-12-08,1000,DE01,P100,V00026,MAT00007,100,EA,EUR,442.57,445.1600000000000,1,1,0.00,44516.00,451.15,420.72,5.19,620.63,443.13,1247.86,3,-28.69,1.7711908447572517,1,MEDIUM,Large deviation from alternative suppliers,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002256,00060,2026-09-07,1000,DE02,P100,V00042,MAT00036,50,EA,EUR,253.11,250.5600000000000,1,1,0.00,12528.00,255.53,225.43,12.28,343.88,248.95,618.56,3,-26.4,1.7705107698305087,1,MEDIUM,Large deviation from alternative suppliers,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002320,00050,2026-10-06,3000,US01,P300,V00037,MAT00059,20,EA,USD,525.18,530.7800000000000,1,1,0.00,10615.60,540.14,497.13,5.64,466.06,456.30,480.05,3,12.69,1.7696020461114916,1,MEDIUM,Unusual combination of price indicators,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002309,00060,2026-10-06,2000,IN01,P200,V00004,MAT00054,25,EA,INR,44806.87,44238.7200000000000,1,1,0.00,1105968.00,45050.07,40133.06,11.65,61044.25,41782.45,120951.93,3,-26.6,1.7632143751061604,1,MEDIUM,Large deviation from alternative suppliers,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002358,00040,2026-11-09,3000,US01,P300,V00046,MAT00046,75,EA,USD,378.30,374.5000000000000,1,1,0.00,28087.50,529.52,362.58,4.34,410.20,394.03,434.10,3,-7.78,1.7614421181721502,1,MEDIUM,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002314,00060,2026-10-06,3000,US01,P300,V00007,MAT00024,5,EA,USD,349.15,341.6000000000000,1,1,0.00,1708.00,432.27,310.46,12.46,430.06,371.68,549.90,3,-18.81,1.759750555533593,1,MEDIUM,Unusual combination of price indicators,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002177,00030,2026-07-03,1000,DE02,P100,V00030,MAT00039,5,EA,EUR,485.88,476.8700000000000,1,1,0.00,2384.35,695.45,479.24,1.39,514.80,457.36,650.99,3,-5.62,1.7523298808279004,1,MEDIUM,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002284,00040,2026-10-06,1000,DE01,P100,V00030,MAT00022,40,EA,EUR,342.06,347.9800000000000,1,1,0.00,13919.20,466.99,353.50,-3.24,393.28,341.96,543.87,3,-13.02,1.7463190351702822,1,MEDIUM,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002346,00030,2026-11-09,2000,IN01,P200,V00037,MAT00033,40,EA,INR,15475.20,15559.3900000000000,1,1,0.00,622375.60,15676.26,14297.98,8.23,13913.45,13586.10,14233.06,3,11.22,1.7448978657539302,1,MEDIUM,Unusual combination of price indicators,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002261,00040,2026-09-07,2000,IN01,P200,V00005,MAT00004,48,EA,INR,39443.80,36577.6100000000000,1,0,137577.12,1755725.28,36399.05,34874.36,13.1,33992.48,31670.71,36498.67,3,16.04,1.742337983982539,1,MEDIUM,Unusual combination of price indicators,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002341,00010,2026-11-09,2000,IN01,P200,V00037,MAT00001,100,EA,INR,47256.25,46461.4200000000000,1,1,0.00,4646142.00,46080.88,43749.40,8.02,38101.58,25370.66,42408.57,3,24.03,1.736365627308929,1,MEDIUM,Unusual combination of price indicators,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002399,00010,2026-12-08,3000,US01,P300,V00007,MAT00049,100,EA,USD,484.66,426.0300000000000,1,0,5863.00,42603.00,427.30,413.29,17.27,475.03,449.15,500.14,3,2.03,1.7351657459442946,1,MEDIUM,PO price outside Info Record tolerance,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002272,00020,2026-09-07,3000,US01,P300,V00028,MAT00008,49,EA,USD,100.65,89.4400000000000,1,0,549.29,4382.56,90.54,87.15,15.49,90.42,75.79,117.87,3,11.31,1.727598965752164,0,LOW,PO price outside Info Record tolerance,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002223,00060,2026-08-04,2000,IN01,P200,V00026,MAT00018,48,EA,INR,16931.19,15438.8000000000000,1,0,71634.72,741062.40,15092.06,15275.23,10.84,14419.07,8822.61,16621.31,3,17.42,1.7257600188218616,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002395,00030,2026-12-08,3000,US01,P300,V00023,MAT00027,8,EA,USD,531.17,352.7200000000000,1,0,1427.60,2821.76,354.95,341.51,55.54,378.37,353.98,407.68,3,40.38,1.7224775916134383,0,LOW,Large deviation from alternative suppliers,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002308,00050,2026-10-06,2000,IN01,P200,V00038,MAT00047,10,EA,INR,4464.70,4373.9100000000000,1,1,0.00,43739.10,4317.79,4080.76,9.41,3889.73,3685.19,3999.80,3,14.78,1.7201313573381045,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002307,00020,2026-10-06,2000,IN01,P200,V00004,MAT00038,100,EA,INR,19145.98,19605.4600000000000,1,1,0.00,1960546.00,27336.11,18955.65,1.0,19300.35,18463.03,20349.61,3,-0.8,1.716592366812326,0,LOW,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002382,00020,2026-12-08,2000,IN01,P200,V00010,MAT00008,10,EA,INR,7053.95,7233.2000000000000,1,1,0.00,72332.00,7195.27,6807.80,3.62,6367.25,6237.67,6485.39,3,10.78,1.7164147820393378,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002214,00050,2026-08-04,1000,DE02,P100,V00037,MAT00023,8,EA,EUR,521.48,521.8000000000000,1,1,0.00,4174.40,521.42,486.50,7.19,464.26,452.33,474.24,3,12.32,1.7123000989777606,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002366,00050,2026-12-08,1000,DE01,P100,V00014,MAT00035,40,EA,EUR,151.25,152.2600000000000,1,1,0.00,6090.40,209.66,152.18,-0.61,141.11,125.60,156.59,3,7.19,1.6978378774904281,0,LOW,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002210,00040,2026-08-04,1000,DE01,P100,V00028,MAT00058,20,EA,EUR,282.89,282.1100000000000,1,1,0.00,5642.20,277.61,266.25,6.25,247.98,239.59,257.28,3,14.08,1.6842173494554287,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002206,00010,2026-08-04,1000,DE01,P100,V00002,MAT00031,20,EA,EUR,216.93,212.0900000000000,1,1,0.00,4241.80,301.96,210.59,3.01,209.05,201.84,217.85,3,3.77,1.681361702263675,0,LOW,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002304,00020,2026-10-06,2000,IN01,P200,V00032,MAT00020,10,EA,INR,33037.02,24064.2700000000000,1,0,89727.50,240642.70,24089.27,22836.77,44.67,24785.90,21665.41,32761.16,3,33.29,1.6780839692990335,0,LOW,Large deviation from alternative suppliers,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002250,00010,2026-09-07,1000,DE01,P100,V00033,MAT00055,15,EA,EUR,188.51,147.7100000000000,1,0,612.00,2215.65,151.27,142.03,32.73,152.01,146.72,160.61,3,24.01,1.665668976736894,0,LOW,Large deviation from supplier historical price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002361,00040,2026-12-08,1000,DE01,P100,V00024,MAT00004,100,EA,EUR,500.05,370.2900000000000,1,0,12976.00,37029.00,361.98,357.05,40.05,408.99,342.72,570.07,3,22.26,1.6602902283182694,0,LOW,Large deviation from supplier historical price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002274,00020,2026-09-07,3000,US01,P300,V00016,MAT00020,48,EA,USD,283.50,258.6800000000000,1,0,1191.36,12416.64,256.02,243.32,16.51,268.36,253.54,302.40,3,5.64,1.6588286052694545,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002205,00020,2026-08-04,1000,DE01,P100,V00028,MAT00026,40,EA,EUR,124.07,125.9100000000000,1,1,0.00,5036.40,126.31,117.52,5.57,110.49,107.27,114.10,3,12.29,1.654269215344385,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002237,00030,2026-08-04,3000,US01,P300,V00011,MAT00039,50,EA,USD,559.53,567.6100000000000,1,1,0.00,28380.50,575.35,530.23,5.53,762.77,557.36,1456.39,3,-26.64,1.6513461726302876,0,LOW,Large deviation from alternative suppliers,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002312,00020,2026-10-06,3000,US01,P300,V00007,MAT00008,15,EA,USD,73.28,75.0800000000000,1,1,0.00,1126.20,75.79,79.37,-7.67,95.81,82.18,117.87,3,-23.52,1.645764357547537,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002294,00060,2026-10-06,1000,DE02,P100,V00033,MAT00024,50,EA,EUR,359.66,336.0300000000000,1,0,1181.50,16801.50,339.91,315.66,13.94,443.80,197.51,804.80,3,-18.96,1.6338833817564298,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002256,00030,2026-09-07,1000,DE02,P100,V00012,MAT00033,40,EA,EUR,174.72,173.1100000000000,1,1,0.00,6924.40,176.73,163.99,6.54,158.81,155.22,162.01,3,10.02,1.6322987912331328,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002367,00060,2026-12-08,1000,DE01,P100,V00028,MAT00042,15,EA,EUR,376.23,371.1000000000000,1,1,0.00,5566.50,380.36,354.23,6.21,305.98,210.16,337.40,3,22.96,1.6241300709912987,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002295,00060,2026-10-06,1000,DE02,P100,V00017,MAT00030,49,EA,EUR,32.41,29.8300000000000,1,0,126.42,1461.67,40.51,28.69,12.97,35.71,30.65,42.84,3,-9.24,1.6200304551740676,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002378,00040,2026-12-08,1000,DE02,P100,V00003,MAT00046,25,EA,EUR,351.13,348.1900000000000,1,1,0.00,8704.75,476.42,373.88,-6.08,363.49,346.25,390.41,3,-3.4,1.6186205774889144,0,LOW,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002277,00030,2026-09-07,3000,US01,P300,V00018,MAT00039,40,EA,USD,565.03,563.8500000000000,1,1,0.00,22554.00,557.36,527.49,7.12,758.71,559.53,1456.39,3,-25.53,1.608863481189595,0,LOW,Large deviation from alternative suppliers,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002344,00050,2026-11-09,2000,IN01,P200,V00041,MAT00023,15,EA,INR,45610.08,45689.2300000000000,1,1,0.00,685338.45,45921.32,40760.80,11.9,59807.60,42663.09,106429.17,3,-23.74,1.5987473951034143,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002376,00030,2026-12-08,1000,DE02,P100,V00033,MAT00033,15,EA,EUR,204.39,157.9400000000000,1,0,696.75,2369.10,161.07,153.21,33.41,163.01,157.05,174.72,3,25.38,1.5959633862966758,0,LOW,Large deviation from alternative suppliers,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002215,00050,2026-08-04,1000,DE02,P100,V00021,MAT00029,20,EA,EUR,544.61,538.7600000000000,1,1,0.00,10775.20,752.21,531.88,2.39,534.75,479.72,575.55,3,1.84,1.5906596761341472,0,LOW,Large change from previous purchase price,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002226,00020,2026-08-04,2000,IN01,P200,V00034,MAT00032,10,EA,INR,48087.85,37381.1300000000000,1,0,107067.20,373811.30,38068.92,35808.18,34.29,35114.02,33311.81,38244.38,3,36.95,1.5852413173991977,0,LOW,Large deviation from alternative suppliers,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002292,00060,2026-10-06,1000,DE02,P100,V00045,MAT00012,50,EA,EUR,467.57,432.7100000000000,1,0,1743.00,21635.50,424.00,404.59,15.57,443.64,433.15,462.39,3,5.39,1.5837908318747604,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002177,00010,2026-07-03,1000,DE02,P100,V00038,MAT00037,10,EA,EUR,308.01,308.5400000000000,1,1,0.00,3085.40,314.79,289.15,6.52,278.09,269.90,283.66,3,10.76,1.5823897181215556,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002274,00030,2026-09-07,3000,US01,P300,V00046,MAT00021,25,EA,USD,431.51,436.8400000000000,1,1,0.00,10921.00,436.00,437.12,-1.28,500.40,484.25,513.88,3,-13.77,1.5742390991843902,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002242,00060,2026-09-07,1000,DE01,P100,V00007,MAT00012,20,EA,EUR,395.88,398.7500000000000,1,1,0.00,7975.00,408.55,464.22,-14.72,456.46,430.21,478.02,3,-13.27,1.5726287163950419,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002345,00050,2026-11-09,2000,IN01,P200,V00025,MAT00029,15,EA,INR,52578.32,51819.9500000000000,1,1,0.00,777299.25,51392.63,50081.70,4.99,49787.02,49078.24,50236.85,3,5.61,1.5563793347659327,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002213,00060,2026-08-04,1000,DE02,P100,V00015,MAT00018,5,EA,EUR,185.66,186.3400000000000,1,1,0.00,931.70,181.90,199.50,-6.94,154.28,118.15,187.11,3,20.34,1.5491902038736078,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002365,00020,2026-12-08,1000,DE01,P100,V00028,MAT00026,8,EA,EUR,123.32,125.9100000000000,1,1,0.00,1007.28,124.07,117.99,4.52,109.81,107.27,114.10,3,12.3,1.546780343538726,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002224,00060,2026-08-04,2000,IN01,P200,V00010,MAT00024,8,EA,INR,33155.30,32908.3600000000000,1,1,0.00,263266.88,33074.43,32156.86,3.1,27219.75,20988.49,29788.28,3,21.81,1.5465045138183149,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002374,00050,2026-12-08,1000,DE02,P100,V00037,MAT00023,50,EA,EUR,519.90,521.8000000000000,1,1,0.00,26090.00,521.48,489.00,6.32,465.00,445.91,474.24,3,11.81,1.544525123001513,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002181,00010,2026-07-03,2000,IN01,P200,V00037,MAT00001,50,EA,INR,46080.88,46461.4200000000000,1,1,0.00,2323071.00,46938.81,43570.05,5.76,41086.58,39600.65,42408.57,3,12.16,1.5423521751064764,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
